Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
492,3.0,1,1,1
7849,3.0,1,1,1
1386,3.0,1,1,1
9699,3.0,1,1,1
22890,3.0,1,1,1
1523,3.0,1,1,1
151835,3.0,1,1,1
495,3.0,1,1,1
8440,3.0,1,1,1
145389,3.0,1,1,1
5597,3.0,1,1,1
59283,3.0,1,1,1
5915,3.0,1,1,1
2042,3.0,1,1,1
9218,3.0,1,1,1
127833,3.0,1,1,1
79675,3.0,1,1,1
117178,3.0,1,1,1
93986,3.0,1,1,1
8501,3.0,1,1,1
9120,3.0,1,1,1
4157,3.0,1,1,1
785,3.0,1,1,1
4208,3.0,1,1,1
93664,3.0,1,1,1
4824,3.0,1,1,1
9747,3.0,1,1,1
1113,3.0,1,1,1
57084,3.0,1,1,1
3798,3.0,1,1,1
1909,3.0,1,1,1
1958,3.0,1,1,1
57620,3.0,1,1,1
80168,3.0,1,1,1
2554,3.0,1,1,1
10369,3.0,1,1,1
5579,3.0,1,1,1
57333,3.0,1,1,1
57512,3.0,1,1,1
81033,3.0,1,1,1
1946,3.0,1,1,1
9935,3.0,1,1,1
3756,3.0,1,1,1
2242,3.0,1,1,1
338811,3.0,1,1,1
9852,3.0,1,1,1
286205,3.0,1,1,1
5608,3.0,1,1,1
5743,3.0,1,1,1
84612,3.0,1,1,1
53371,3.0,1,1,1
268,3.0,1,1,1
163183,3.0,1,1,1
27165,3.0,1,1,1
60314,3.0,1,1,1
494470,3.0,1,1,1
23259,3.0,1,1,1
3976,3.0,1,1,1
22995,3.0,1,1,1
64116,3.0,1,1,1
252995,3.0,1,1,1
5923,3.0,1,1,1
8195,3.0,1,1,1
6775,3.0,1,1,1
5310,3.0,1,1,1
9583,3.0,1,1,1
440279,3.0,1,1,1
7402,3.0,1,1,1
55294,3.0,1,1,1
7181,3.0,1,1,1
84455,3.0,1,1,1
54407,3.0,1,1,1
50484,3.0,1,1,1
134701,3.0,1,1,1
8997,3.0,1,1,1
6253,3.0,1,1,1
23237,3.0,1,1,1
9655,3.0,1,1,1
55186,3.0,1,1,1
10038,3.0,1,1,1
56938,3.0,1,1,1
2016,3.0,1,1,1
7059,3.0,1,1,1
26297,3.0,1,1,1
3760,3.0,1,1,1
6785,3.0,1,1,1
27067,3.0,1,1,1
219527,3.0,1,1,1
5179,3.0,1,1,1
23167,3.0,1,1,1
55809,3.0,1,1,1
27086,3.0,1,1,1
5979,3.0,1,1,1
10809,2.0,1,0,1
8174,2.0,1,0,1
55320,2.0,1,0,1
26145,2.0,1,0,1
27346,2.0,1,0,1
29035,2.0,1,0,1
8367,2.0,1,0,1
134111,2.0,1,0,1
5816,2.0,1,0,1
100131755,2.0,1,0,1
8621,2.0,1,0,1
163688,2.0,1,0,1
79572,2.0,1,0,1
80307,2.0,1,1,0
126520,2.0,1,0,1
222008,2.0,1,1,0
23266,2.0,1,0,1
10850,2.0,1,0,1
92370,2.0,1,0,1
63893,2.0,1,0,1
51750,2.0,1,0,1
81605,2.0,1,0,1
10564,2.0,1,0,1
57697,2.0,1,0,1
6451,2.0,1,0,1
57528,2.0,1,0,1
9315,2.0,1,0,1
56981,2.0,1,0,1
55892,2.0,1,0,1
6877,2.0,1,0,1
386617,2.0,1,0,1
146713,2.0,1,0,1
161145,2.0,1,0,1
2322,2.0,1,0,1
6096,2.0,1,0,1
57128,2.0,1,0,1
7321,2.0,1,0,1
51172,2.0,1,0,1
6843,2.0,1,0,1
1159,2.0,1,0,1
79612,2.0,1,0,1
84514,2.0,1,0,1
83999,2.0,1,0,1
22865,2.0,1,1,0
286826,2.0,1,0,1
6197,2.0,1,0,1
9937,2.0,1,0,1
51136,2.0,1,0,1
79629,2.0,1,0,1
284697,2.0,1,0,1
84851,2.0,1,0,1
254170,2.0,1,0,1
51808,2.0,1,0,1
56256,2.0,1,0,1
121551,2.0,1,0,1
55339,2.0,1,0,1
27107,2.0,1,0,1
51341,2.0,1,0,1
3423,2.0,1,0,1
1821,2.0,1,0,1
51308,2.0,1,0,1
64949,2.0,1,0,1
170961,2.0,1,0,1
9931,2.0,1,0,1
23676,2.0,1,0,1
83482,2.0,1,0,1
121504,2.0,1,0,1
1294,2.0,1,0,1
10388,2.0,1,0,1
9254,2.0,1,0,1
55342,2.0,1,0,1
9861,2.0,1,0,1
163702,2.0,1,0,1
57478,2.0,1,0,1
3299,2.0,1,0,1
5016,2.0,1,0,1
131566,2.0,1,0,1
1643,2.0,1,0,1
3024,2.0,1,0,1
79064,2.0,1,0,1
29088,2.0,1,0,1
23415,2.0,1,0,1
123036,2.0,1,0,1
5550,2.0,1,0,1
55972,2.0,1,0,1
254531,2.0,1,0,1
157567,2.0,1,0,1
26278,2.0,1,0,1
200634,2.0,1,0,1
388135,2.0,1,0,1
51537,2.0,1,0,1
57541,2.0,1,0,1
83697,2.0,1,1,0
5264,2.0,1,0,1
286046,2.0,1,0,1
898,2.0,1,0,1
57468,2.0,1,0,1
27328,2.0,1,0,1
132299,2.0,1,0,1
440823,2.0,1,1,0
9743,2.0,1,0,1
80778,2.0,1,0,1
80178,2.0,1,1,0
11281,2.0,1,0,1
5557,2.0,1,0,1
11116,2.0,1,0,1
28960,2.0,1,0,1
7718,2.0,1,0,1
340419,2.0,1,1,0
8745,2.0,1,0,1
55922,2.0,1,0,1
140767,2.0,1,0,1
22901,2.0,1,0,1
57198,2.0,1,0,1
3274,2.0,1,0,1
57134,2.0,1,0,1
387640,2.0,1,0,1
3749,2.0,1,0,1
2745,2.0,1,0,1
7434,2.0,1,0,1
23305,2.0,1,0,1
10795,2.0,1,0,1
27330,2.0,1,0,1
10592,2.0,1,0,1
9377,2.0,1,0,1
54878,2.0,1,0,1
51517,2.0,1,0,1
148979,2.0,1,0,1
340390,2.0,1,0,1
53354,2.0,1,0,1
8226,2.0,1,0,1
113263,2.0,1,0,1
151258,2.0,1,1,0
10954,2.0,1,0,1
55008,2.0,1,0,1
22824,2.0,1,0,1
11146,2.0,1,0,1
51161,2.0,1,0,1
23401,2.0,1,0,1
2191,2.0,1,0,1
84270,2.0,1,0,1
176,2.0,1,0,1
5528,2.0,1,0,1
8382,2.0,1,0,1
54551,2.0,1,0,1
8653,2.0,1,0,1
80820,2.0,1,0,1
55844,2.0,1,0,1
65249,2.0,1,0,1
131076,2.0,1,0,1
54674,2.0,1,1,0
374354,2.0,1,0,1
81786,2.0,1,0,1
1346,2.0,1,0,1
57120,2.0,1,0,1
343263,2.0,1,0,1
132789,2.0,1,0,1
55656,2.0,1,0,1
114815,2.0,1,0,1
401647,2.0,1,0,1
908,2.0,1,0,1
9515,2.0,1,0,1
64837,2.0,1,0,1
9232,2.0,1,0,1
1010,2.0,1,0,1
10123,2.0,1,0,1
5000,2.0,1,0,1
6553,2.0,1,0,1
56648,2.0,1,0,1
23281,2.0,1,0,1
6710,2.0,1,0,1
79990,2.0,1,0,1
56122,2.0,1,0,1
49854,2.0,1,0,1
1678,2.0,1,0,1
11010,2.0,1,0,1
206358,2.0,1,1,0
6138,2.0,1,0,1
79661,2.0,1,0,1
79135,2.0,1,0,1
64963,2.0,1,0,1
2778,2.0,1,0,1
10279,2.0,1,0,1
157574,2.0,1,0,1
23255,2.0,1,0,1
79959,2.0,1,0,1
79791,2.0,1,0,1
7703,2.0,1,0,1
112942,2.0,1,0,1
51295,2.0,1,0,1
357,2.0,1,0,1
203111,2.0,1,0,1
6787,2.0,1,0,1
94101,2.0,1,0,1
1005,2.0,1,0,1
9055,2.0,1,0,1
642475,2.0,1,0,1
728743,2.0,1,0,1
412,2.0,1,0,1
200132,2.0,1,0,1
1122,2.0,1,0,1
23005,2.0,1,0,1
1983,2.0,1,0,1
55040,2.0,1,0,1
4724,2.0,1,0,1
196074,2.0,1,0,1
10777,2.0,1,0,1
388662,2.0,1,1,0
23762,2.0,1,0,1
4085,2.0,1,0,1
25778,2.0,1,0,1
56180,2.0,1,0,1
25788,2.0,1,0,1
8848,2.0,1,0,1
22852,2.0,1,0,1
84109,2.0,1,0,1
51002,2.0,1,0,1
55260,2.0,1,0,1
23143,2.0,1,0,1
80742,2.0,1,0,1
23551,2.0,1,0,1
144983,2.0,1,0,1
8045,2.0,1,0,1
2582,2.0,1,0,1
64101,2.0,1,1,0
9667,2.0,1,0,1
10023,2.0,1,0,1
79637,2.0,1,0,1
163882,2.0,1,0,1
11167,2.0,1,0,1
83541,2.0,1,0,1
1024,2.0,1,0,1
122953,2.0,1,0,1
22853,2.0,1,0,1
4145,2.0,1,0,1
9949,2.0,1,0,1
151246,2.0,1,0,1
353322,2.0,1,0,1
375449,2.0,1,0,1
117608,2.0,1,0,1
84984,2.0,1,0,1
84448,2.0,1,0,1
8202,2.0,1,0,1
400954,2.0,1,0,1
23012,2.0,1,0,1
83939,2.0,1,0,1
80853,2.0,1,0,1
344901,2.0,1,1,0
4677,2.0,1,0,1
124923,2.0,1,0,1
8785,2.0,1,0,1
10926,2.0,1,0,1
2743,2.0,1,0,1
7737,2.0,1,0,1
246330,2.0,1,0,1
255403,2.0,1,0,1
126755,2.0,1,1,0
29126,2.0,1,0,1
284613,2.0,1,0,1
687,2.0,1,0,1
89782,2.0,1,0,1
23780,2.0,1,0,1
7125,2.0,1,0,1
23590,2.0,1,0,1
92610,2.0,1,0,1
123041,2.0,1,1,0
9891,2.0,1,0,1
79094,2.0,1,0,1
4717,2.0,1,0,1
284273,2.0,1,0,1
79884,2.0,1,0,1
55728,2.0,1,0,1
79041,2.0,1,0,1
55337,2.0,1,0,1
129684,2.0,1,0,1
60625,2.0,1,0,1
9229,2.0,1,0,1
10484,2.0,1,0,1
25928,2.0,1,0,1
10318,2.0,1,0,1
10144,2.0,1,0,1
83719,2.0,1,0,1
56261,2.0,1,0,1
54914,2.0,1,0,1
10602,2.0,1,0,1
5602,2.0,1,0,1
3902,2.0,1,0,1
605,2.0,1,0,1
7791,2.0,1,0,1
54212,2.0,1,0,1
9412,2.0,1,0,1
7172,2.0,1,0,1
129563,2.0,1,0,1
79180,2.0,1,0,1
286,2.0,1,0,1
7003,2.0,1,0,1
1310,2.0,1,0,1
57446,2.0,1,0,1
54768,2.0,1,0,1
8359,2.0,1,0,1
55345,2.0,1,0,1
23329,2.0,1,0,1
51319,2.0,1,0,1
7433,2.0,1,0,1
3097,2.0,1,0,1
23314,2.0,1,0,1
92106,2.0,1,0,1
10983,2.0,1,0,1
84812,2.0,1,0,1
79754,2.0,1,0,1
10739,2.0,1,0,1
222484,2.0,1,0,1
3909,2.0,1,0,1
4900,2.0,1,0,1
80023,2.0,1,0,1
131583,2.0,1,0,1
196528,2.0,1,0,1
3382,2.0,1,0,1
60370,2.0,1,0,1
6833,2.0,1,1,0
10884,2.0,1,0,1
22801,2.0,1,0,1
56776,2.0,1,0,1
55200,2.0,1,0,1
154865,2.0,1,0,1
113246,2.0,1,1,0
56950,2.0,1,0,1
1797,2.0,1,0,1
80179,2.0,1,0,1
51334,2.0,1,1,0
58487,2.0,1,0,1
79944,2.0,1,0,1
55711,2.0,1,0,1
145773,2.0,1,0,1
9945,2.0,1,0,1
26268,2.0,1,0,1
6426,2.0,1,0,1
348801,2.0,1,0,1
27072,2.0,1,0,1
6875,2.0,1,0,1
163131,2.0,1,0,1
51168,2.0,1,0,1
26040,2.0,1,0,1
3355,2.0,1,0,1
51028,2.0,1,0,1
7095,2.0,1,0,1
6618,2.0,1,0,1
10605,2.0,1,0,1
56953,2.0,1,0,1
6103,2.0,1,0,1
92086,2.0,1,0,1
94032,2.0,1,0,1
51022,2.0,1,0,1
149076,2.0,1,0,1
55175,2.0,1,0,1
554235,2.0,1,0,1
57552,2.0,1,0,1
51170,2.0,1,0,1
134829,2.0,1,0,1
26033,2.0,1,0,1
84561,2.0,1,0,1
146439,2.0,1,0,1
2872,2.0,1,0,1
23506,2.0,1,0,1
285172,2.0,1,1,0
9064,2.0,1,0,1
64149,2.0,1,0,1
23092,2.0,1,0,1
58486,2.0,1,0,1
63876,2.0,1,0,1
55802,2.0,1,0,1
27289,2.0,1,0,1
79752,2.0,1,0,1
8497,2.0,1,0,1
93474,2.0,1,0,1
10309,2.0,1,0,1
30811,2.0,1,0,1
7554,2.0,1,0,1
84254,2.0,1,0,1
81689,2.0,1,0,1
134510,2.0,1,0,1
134553,2.0,1,0,1
157848,2.0,1,0,1
9063,2.0,1,0,1
23421,2.0,1,0,1
79846,2.0,1,0,1
79760,2.0,1,0,1
56961,2.0,1,0,1
255043,2.0,1,0,1
54704,2.0,1,0,1
22866,2.0,1,0,1
10785,2.0,1,0,1
6676,2.0,1,0,1
26507,2.0,1,0,1
23062,2.0,1,0,1
283455,2.0,1,0,1
5325,2.0,1,0,1
51301,2.0,1,0,1
10069,2.0,1,0,1
84553,2.0,1,0,1
84708,2.0,1,0,1
27430,2.0,1,0,1
642819,2.0,1,0,1
9715,2.0,1,0,1
5871,2.0,1,0,1
4050,2.0,1,1,0
83638,2.0,1,0,1
84940,2.0,1,0,1
7695,2.0,1,0,1
80003,2.0,1,0,1
285613,2.0,1,0,1
54107,2.0,1,0,1
7062,2.0,1,0,1
79960,2.0,1,0,1
143879,2.0,1,0,1
255928,2.0,1,0,1
55208,2.0,1,0,1
10447,2.0,1,0,1
53938,2.0,1,0,1
8243,2.0,1,0,1
3748,2.0,1,0,1
548596,2.0,1,0,1
10434,2.0,1,0,1
9372,2.0,1,0,1
145581,2.0,1,1,0
8905,2.0,1,0,1
6419,2.0,1,0,1
59353,2.0,1,0,1
10402,2.0,1,0,1
55904,2.0,1,0,1
9815,2.0,1,0,1
162494,2.0,1,0,1
84759,2.0,1,0,1
4258,2.0,1,0,1
55284,2.0,1,0,1
64781,2.0,1,0,1
63939,2.0,1,0,1
22936,2.0,1,0,1
10147,2.0,1,0,1
257194,2.0,1,0,1
8287,2.0,1,0,1
127002,2.0,1,0,1
284348,2.0,1,0,1
57121,2.0,1,0,1
6620,2.0,1,0,1
89927,2.0,1,0,1
55138,2.0,1,0,1
91392,2.0,1,0,1
4293,2.0,1,0,1
1964,2.0,1,0,1
57476,2.0,1,0,1
1850,2.0,1,0,1
80325,2.0,1,0,1
144453,2.0,1,0,1
9881,2.0,1,0,1
79624,2.0,1,0,1
29967,2.0,1,0,1
10175,2.0,1,0,1
11004,2.0,1,0,1
3007,2.0,1,0,1
2713,2.0,1,0,1
286097,2.0,1,0,1
9814,2.0,1,0,1
339983,2.0,1,0,1
1381,2.0,1,0,1
637,2.0,1,0,1
9478,2.0,1,0,1
9079,2.0,1,0,1
169522,2.0,1,0,1
2155,2.0,1,0,1
54839,2.0,1,0,1
56978,2.0,1,1,0
56165,2.0,1,0,1
84684,2.0,1,0,1
729475,2.0,1,0,1
9194,2.0,1,0,1
54069,2.0,1,0,1
79750,2.0,1,0,1
285643,2.0,1,0,1
1075,2.0,1,0,1
55206,2.0,1,0,1
4705,2.0,1,0,1
253314,2.0,1,0,1
65057,2.0,1,0,1
10744,2.0,1,0,1
127943,2.0,1,0,1
64599,2.0,1,0,1
375567,2.0,1,0,1
57820,2.0,1,0,1
51278,2.0,1,0,1
10124,2.0,1,0,1
9,2.0,1,0,1
90826,2.0,1,0,1
10645,2.0,1,0,1
3658,2.0,1,0,1
148252,2.0,1,0,1
55172,2.0,1,0,1
399967,2.0,1,0,1
57795,2.0,1,0,1
5099,2.0,1,0,1
85453,2.0,1,0,1
10929,2.0,1,0,1
79133,2.0,1,0,1
6732,2.0,1,0,1
91179,2.0,1,0,1
117166,2.0,1,0,1
6478,2.0,1,0,1
80765,2.0,1,0,1
3485,2.0,1,0,1
219790,2.0,1,0,1
65243,2.0,1,0,1
55149,2.0,1,0,1
25849,2.0,1,0,1
292,2.0,1,0,1
55118,2.0,1,0,1
79658,2.0,1,0,1
5141,2.0,1,0,1
5493,2.0,1,0,1
57489,2.0,1,0,1
10174,2.0,1,0,1
54793,2.0,1,0,1
54682,2.0,1,0,1
10406,2.0,1,0,1
84945,2.0,1,0,1
4043,2.0,1,0,1
23592,2.0,1,0,1
7701,2.0,1,0,1
2675,2.0,1,0,1
57559,2.0,1,0,1
404037,2.0,1,1,0
283985,2.0,1,0,1
3671,2.0,1,0,1
64895,2.0,1,0,1
10011,2.0,1,0,1
10451,2.0,1,0,1
763,2.0,1,0,1
2135,2.0,1,0,1
2822,2.0,1,1,0
8165,2.0,1,0,1
222183,2.0,1,0,1
9330,2.0,1,0,1
57604,2.0,1,0,1
26523,2.0,1,0,1
148223,2.0,1,0,1
79000,2.0,1,0,1
29919,2.0,1,0,1
285203,2.0,1,0,1
5218,2.0,1,0,1
8718,2.0,1,0,1
51312,2.0,1,0,1
192683,2.0,1,0,1
7342,2.0,1,0,1
53616,2.0,1,0,1
5463,2.0,1,0,1
2035,2.0,1,0,1
2784,2.0,1,0,1
8727,2.0,1,0,1
10943,2.0,1,0,1
5814,2.0,1,0,1
5993,2.0,1,0,1
402381,2.0,1,0,1
57336,2.0,1,0,1
221806,2.0,1,0,1
140809,2.0,1,0,1
2030,2.0,1,1,0
3131,2.0,1,0,1
137970,2.0,1,0,1
339488,2.0,1,0,1
146057,2.0,1,0,1
115,2.0,1,0,1
114880,2.0,1,0,1
56243,2.0,1,0,1
7089,2.0,1,0,1
55217,2.0,1,0,1
79698,2.0,1,0,1
337867,2.0,1,0,1
147463,2.0,1,0,1
390616,2.0,1,0,1
55607,2.0,1,0,1
8999,2.0,1,0,1
23619,2.0,1,0,1
285126,2.0,1,0,1
8581,2.0,1,0,1
195814,2.0,1,0,1
9628,2.0,1,0,1
5452,2.0,1,0,1
6646,2.0,1,0,1
9826,2.0,1,0,1
2826,2.0,1,0,1
29944,2.0,1,0,1
30846,2.0,1,0,1
646960,2.0,1,0,1
4155,2.0,1,0,1
93099,2.0,1,0,1
5775,2.0,1,0,1
64333,2.0,1,0,1
79815,2.0,1,0,1
54954,2.0,1,0,1
55806,2.0,1,0,1
10659,2.0,1,0,1
119,2.0,1,0,1
51725,2.0,1,0,1
645121,2.0,1,0,1
9605,2.0,1,0,1
28969,2.0,1,0,1
5533,2.0,1,0,1
3827,2.0,1,0,1
4782,2.0,1,0,1
54496,2.0,1,0,1
5116,2.0,1,0,1
25900,1.0,1,0,0
100506897,1.0,1,0,0
101928087,1.0,1,0,0
391192,1.0,1,0,0
9957,1.0,1,0,0
90853,1.0,1,0,0
8814,1.0,1,0,0
129804,1.0,1,0,0
391191,1.0,1,0,0
29953,1.0,1,0,0
100506388,1.0,1,0,0
8123,1.0,1,0,0
400604,1.0,1,0,0
711,1.0,1,0,0
132332,1.0,1,0,0
100506365,1.0,1,0,0
91353,1.0,1,0,0
285368,1.0,1,0,0
54435,1.0,1,0,0
401145,1.0,1,0,0
651746,1.0,1,0,0
643406,1.0,1,0,0
149428,1.0,1,0,0
57214,1.0,1,0,0
125488,1.0,1,0,0
23625,1.0,1,0,0
158219,1.0,1,0,0
100131138,1.0,1,0,0
574036,1.0,1,0,0
10151,1.0,1,0,0
64137,1.0,1,0,0
284339,1.0,1,0,0
389668,1.0,1,0,0
339487,1.0,1,0,0
100506124,1.0,1,0,0
5122,1.0,1,0,0
55259,1.0,1,0,0
79986,1.0,1,0,0
442524,1.0,1,0,0
646405,1.0,1,0,0
104472715,1.0,1,0,0
63941,1.0,1,0,0
401237,1.0,1,0,0
442213,1.0,1,0,0
730098,1.0,1,0,0
55343,1.0,1,0,0
10003,1.0,1,0,0
645644,1.0,1,0,0
81571,1.0,1,0,0
728431,1.0,1,0,0
219539,1.0,1,0,0
9832,1.0,1,0,0
83259,1.0,1,0,0
56971,1.0,1,0,0
11138,1.0,1,0,0
113510,1.0,1,0,0
440348,1.0,1,0,0
2981,1.0,1,0,0
51306,1.0,1,0,0
55654,1.0,1,0,0
55328,1.0,1,0,0
100289410,1.0,1,0,0
388730,1.0,1,0,0
205251,1.0,1,0,0
113622,1.0,1,0,0
100130155,1.0,1,0,0
29065,1.0,1,0,0
124056,1.0,1,0,0
149297,1.0,1,0,0
29902,1.0,1,0,0
389898,1.0,1,0,0
157627,1.0,1,0,0
146227,1.0,1,0,0
203197,1.0,1,0,0
653308,1.0,1,0,0
654433,1.0,1,0,0
10737,1.0,1,0,0
50651,1.0,1,0,0
100294145,1.0,1,0,0
391190,1.0,1,0,0
90632,1.0,1,0,0
100505938,1.0,1,0,0
340393,1.0,1,0,0
83873,1.0,1,0,0
282566,1.0,1,0,0
100128537,1.0,1,0,0
283078,1.0,1,0,0
84222,1.0,1,0,0
79918,1.0,1,0,0
56124,1.0,1,0,0
79827,1.0,1,0,0
114821,1.0,1,0,0
112703,1.0,1,0,0
151126,1.0,1,0,0
56660,1.0,1,0,0
285761,1.0,1,0,0
388610,1.0,1,0,0
3653,1.0,1,0,0
100874207,1.0,1,0,0
23040,1.0,1,0,0
654790,1.0,1,0,0
221336,1.0,1,0,0
100505576,1.0,1,0,0
100271715,1.0,1,0,0
100129482,1.0,1,0,0
644414,1.0,1,0,0
56936,1.0,1,0,0
90113,1.0,1,0,0
441317,1.0,1,0,0
401232,1.0,1,0,0
100240734,1.0,1,0,0
285905,1.0,1,0,0
728464,1.0,1,0,0
389690,1.0,1,0,0
440498,1.0,1,0,0
100129858,1.0,1,0,0
64595,1.0,1,0,0
55565,1.0,1,0,0
27075,1.0,1,0,0
154661,1.0,1,0,0
57821,1.0,1,0,0
79979,1.0,1,0,0
100129138,1.0,1,0,0
124842,1.0,1,0,0
253152,1.0,1,0,0
53344,1.0,1,0,0
83723,1.0,1,0,0
85015,1.0,1,0,0
729096,1.0,1,0,0
64417,1.0,1,0,0
57691,1.0,1,0,0
388394,1.0,1,0,0
728448,1.0,1,0,0
84734,1.0,1,0,0
80036,1.0,1,0,0
348013,1.0,1,0,0
100996385,1.0,1,0,0
84814,1.0,1,0,0
374491,1.0,1,0,0
80034,1.0,1,0,0
23568,1.0,1,0,0
101928891,1.0,1,0,0
2952,1.0,1,0,0
5545,1.0,1,0,0
22925,1.0,1,0,0
285074,1.0,1,0,0
554236,1.0,1,0,0
643669,1.0,1,0,0
64940,1.0,1,0,0
387357,1.0,1,0,0
254559,1.0,1,0,0
4168,1.0,1,0,0
57125,1.0,1,0,0
55150,1.0,1,0,0
