Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
83541,2.0,1,0,1
10602,2.0,1,0,1
9671,2.0,1,0,1
8045,2.0,1,0,1
80119,2.0,1,0,1
4215,2.0,1,0,1
51750,2.0,1,0,1
145957,2.0,1,0,1
126520,2.0,1,0,1
1005,2.0,1,0,1
3902,2.0,1,0,1
56981,2.0,1,0,1
11202,2.0,1,0,1
343263,2.0,1,0,1
84838,2.0,1,0,1
148979,2.0,1,0,1
157848,2.0,1,0,1
9762,2.0,1,1,0
57620,2.0,1,1,0
7125,2.0,1,0,1
642658,2.0,1,1,0
55892,2.0,1,0,1
9493,2.0,1,0,1
114088,2.0,1,0,1
2289,2.0,1,0,1
63941,2.0,1,1,0
79058,2.0,1,0,1
388135,2.0,1,0,1
200634,2.0,1,0,1
79412,2.0,1,0,1
51195,2.0,1,0,1
386683,2.0,1,0,1
63893,2.0,1,0,1
5325,2.0,1,0,1
162494,2.0,1,0,1
85004,2.0,1,0,1
8646,2.0,1,0,1
163702,2.0,1,0,1
222642,2.0,1,0,1
10069,2.0,1,0,1
124923,2.0,1,0,1
9715,2.0,1,0,1
84448,2.0,1,0,1
8202,2.0,1,0,1
23005,2.0,1,0,1
5521,2.0,1,0,1
7791,2.0,1,0,1
353322,2.0,1,0,1
9949,2.0,1,0,1
255374,2.0,1,0,1
54212,2.0,1,0,1
285190,2.0,1,0,1
117178,2.0,1,0,1
79809,2.0,1,1,0
283417,2.0,1,1,0
2976,2.0,1,0,1
2582,2.0,1,0,1
55844,2.0,1,0,1
145389,2.0,1,0,1
26051,2.0,1,0,1
55320,2.0,1,0,1
22877,2.0,1,0,1
80854,2.0,1,0,1
83999,2.0,1,0,1
131566,2.0,1,0,1
94086,2.0,1,0,1
80853,2.0,1,0,1
10023,2.0,1,0,1
63027,2.0,1,0,1
6843,2.0,1,0,1
7321,2.0,1,0,1
7019,2.0,1,0,1
114815,2.0,1,0,1
9020,2.0,1,0,1
349152,2.0,1,1,0
79612,2.0,1,0,1
8848,2.0,1,0,1
54851,2.0,1,0,1
64118,2.0,1,0,1
26523,2.0,1,0,1
286826,2.0,1,0,1
56256,2.0,1,0,1
1164,2.0,1,0,1
84708,2.0,1,0,1
8785,2.0,1,0,1
83723,2.0,1,1,0
51592,2.0,1,0,1
9861,2.0,1,0,1
148206,2.0,1,0,1
9815,2.0,1,0,1
23266,2.0,1,0,1
23616,2.0,1,1,0
23415,2.0,1,0,1
55208,2.0,1,0,1
138429,2.0,1,0,1
57541,2.0,1,0,1
5264,2.0,1,0,1
83482,2.0,1,0,1
55728,2.0,1,0,1
9645,2.0,1,0,1
6197,2.0,1,0,1
6650,2.0,1,0,1
221806,2.0,1,0,1
23259,2.0,1,1,0
11004,2.0,1,0,1
196074,2.0,1,0,1
22901,2.0,1,0,1
92092,2.0,1,0,1
5891,2.0,1,0,1
3007,2.0,1,0,1
23421,2.0,1,0,1
94032,2.0,1,0,1
376940,2.0,1,0,1
353141,2.0,1,0,1
8497,2.0,1,0,1
30012,2.0,1,0,1
22801,2.0,1,0,1
3355,2.0,1,0,1
6676,2.0,1,0,1
134553,2.0,1,0,1
22866,2.0,1,0,1
54674,2.0,1,1,0
55361,2.0,1,0,1
11227,2.0,1,0,1
57333,2.0,1,1,0
898,2.0,1,0,1
27165,2.0,1,0,1
23506,2.0,1,0,1
145581,2.0,1,1,0
2872,2.0,1,0,1
56261,2.0,1,0,1
153443,2.0,1,0,1
56776,2.0,1,0,1
7799,2.0,1,0,1
286097,2.0,1,0,1
26033,2.0,1,0,1
89782,2.0,1,0,1
3270,2.0,1,1,0
10103,2.0,1,0,1
129563,2.0,1,0,1
203074,2.0,1,0,1
149076,2.0,1,0,1
63876,2.0,1,0,1
9781,2.0,1,0,1
283948,2.0,1,0,1
54704,2.0,1,0,1
84254,2.0,1,0,1
9945,2.0,1,0,1
1850,2.0,1,0,1
4957,2.0,1,0,1
6100,2.0,1,0,1
80778,2.0,1,0,1
152992,2.0,1,0,1
6553,2.0,1,0,1
189,2.0,1,0,1
79754,2.0,1,0,1
23101,2.0,1,0,1
353174,2.0,1,0,1
27163,2.0,1,0,1
57446,2.0,1,0,1
1310,2.0,1,0,1
84541,2.0,1,0,1
3788,2.0,1,0,1
26268,2.0,1,0,1
57476,2.0,1,0,1
7433,2.0,1,0,1
91392,2.0,1,1,0
93474,2.0,1,0,1
95681,2.0,1,0,1
7554,2.0,1,0,1
2886,2.0,1,0,1
10309,2.0,1,0,1
10332,2.0,1,1,0
3749,2.0,1,0,1
10884,2.0,1,0,1
23305,2.0,1,0,1
3097,2.0,1,0,1
2542,2.0,1,0,1
9478,2.0,1,0,1
79933,2.0,1,0,1
10402,2.0,1,0,1
2561,2.0,1,0,1
129684,2.0,1,0,1
6665,2.0,1,0,1
64599,2.0,1,0,1
57552,2.0,1,0,1
7089,2.0,1,0,1
81492,2.0,1,0,1
6478,2.0,1,0,1
440023,2.0,1,0,1
402682,2.0,1,0,1
54839,2.0,1,0,1
9196,2.0,1,0,1
54682,2.0,1,0,1
4705,2.0,1,0,1
6138,2.0,1,0,1
57559,2.0,1,0,1
253314,2.0,1,0,1
123103,2.0,1,0,1
7701,2.0,1,0,1
5099,2.0,1,0,1
4043,2.0,1,0,1
10406,2.0,1,0,1
134147,2.0,1,0,1
10174,2.0,1,0,1
80765,2.0,1,0,1
837,2.0,1,0,1
5116,2.0,1,0,1
255043,2.0,1,0,1
115,2.0,1,0,1
57214,2.0,1,1,0
9194,2.0,1,0,1
3671,2.0,1,0,1
388555,2.0,1,0,1
1010,2.0,1,0,1
23551,2.0,1,0,1
79154,2.0,1,0,1
56978,2.0,1,1,0
1060,2.0,1,0,1
22848,2.0,1,0,1
56122,2.0,1,0,1
729475,2.0,1,0,1
637,2.0,1,0,1
56165,2.0,1,0,1
81689,2.0,1,0,1
6732,2.0,1,0,1
2125,2.0,1,0,1
176,2.0,1,0,1
3850,2.0,1,0,1
7703,2.0,1,0,1
23281,2.0,1,0,1
79944,2.0,1,0,1
57827,2.0,1,0,1
10795,2.0,1,0,1
54954,2.0,1,0,1
3827,2.0,1,0,1
6620,2.0,1,0,1
54069,2.0,1,0,1
83939,2.0,1,0,1
23619,2.0,1,0,1
3748,2.0,1,0,1
81786,2.0,1,0,1
2016,2.0,1,1,0
10232,2.0,1,0,1
908,2.0,1,0,1
90187,2.0,1,0,1
8581,2.0,1,0,1
6833,2.0,1,1,0
55846,2.0,1,0,1
157574,2.0,1,0,1
55337,2.0,1,0,1
79959,2.0,1,0,1
8604,2.0,1,0,1
8727,2.0,1,0,1
64837,2.0,1,0,1
23165,2.0,1,0,1
5528,2.0,1,0,1
55200,2.0,1,0,1
8382,2.0,1,0,1
5452,2.0,1,0,1
64895,2.0,1,0,1
4782,2.0,1,0,1
64333,2.0,1,0,1
1797,2.0,1,0,1
3976,2.0,1,0,1
4486,2.0,1,0,1
9628,2.0,1,0,1
605,2.0,1,0,1
57732,1.0,1,0,0
63935,1.0,1,0,0
83697,1.0,1,0,0
203111,1.0,1,0,0
22925,1.0,1,0,0
440348,1.0,1,0,0
206358,1.0,1,0,0
651746,1.0,1,0,0
286046,1.0,1,0,0
100131138,1.0,1,0,0
113263,1.0,1,0,0
10151,1.0,1,0,0
57198,1.0,1,0,0
387640,1.0,1,0,0
80820,1.0,1,0,0
23207,1.0,1,0,0
23568,1.0,1,0,0
201255,1.0,1,0,0
100506897,1.0,1,0,0
132014,1.0,1,0,0
84518,1.0,1,0,0
340390,1.0,1,0,0
23590,1.0,1,0,0
92797,1.0,1,0,0
440570,1.0,1,0,0
114044,1.0,1,0,0
79786,1.0,1,0,0
1346,1.0,1,0,0
91353,1.0,1,0,0
1580,1.0,1,0,0
100506428,1.0,1,0,0
285761,1.0,1,0,0
145748,1.0,1,0,0
151258,1.0,1,0,0
27328,1.0,1,0,0
687,1.0,1,0,0
114819,1.0,1,0,0
348013,1.0,1,0,0
100289230,1.0,1,0,0
89927,1.0,1,0,0
164118,1.0,1,0,0
3382,1.0,1,0,0
54768,1.0,1,0,0
283953,1.0,1,0,0
27075,1.0,1,0,0
124842,1.0,1,0,0
79925,1.0,1,0,0
7621,1.0,1,0,0
56936,1.0,1,0,0
285368,1.0,1,0,0
388394,1.0,1,0,0
100126793,1.0,1,0,0
644414,1.0,1,0,0
100129482,1.0,1,0,0
284370,1.0,1,0,0
100506476,1.0,1,0,0
134829,1.0,1,0,0
654433,1.0,1,0,0
10003,1.0,1,0,0
26040,1.0,1,0,0
100169851,1.0,1,0,0
197350,1.0,1,0,0
10737,1.0,1,0,0
93099,1.0,1,0,0
25900,1.0,1,0,0
84734,1.0,1,0,0
157627,1.0,1,0,0
2301,1.0,1,0,0
9881,1.0,1,0,0
100128537,1.0,1,0,0
56660,1.0,1,0,0
219539,1.0,1,0,0
83259,1.0,1,0,0
442524,1.0,1,0,0
1805,1.0,1,0,0
63939,1.0,1,0,0
26507,1.0,1,0,0
80831,1.0,1,0,0
100507500,1.0,1,0,0
642819,1.0,1,0,0
29065,1.0,1,0,0
81571,1.0,1,0,0
140832,1.0,1,0,0
285622,1.0,1,0,0
284339,1.0,1,0,0
768096,1.0,1,0,0
441151,1.0,1,0,0
136288,1.0,1,0,0
125488,1.0,1,0,0
339883,1.0,1,0,0
711,1.0,1,0,0
25946,1.0,1,0,0
84684,1.0,1,0,0
101928891,1.0,1,0,0
285074,1.0,1,0,0
5545,1.0,1,0,0
201176,1.0,1,0,0
101059953,1.0,1,0,0
27319,1.0,1,0,0
80728,1.0,1,0,0
646960,1.0,1,0,0
100131434,1.0,1,0,0
401232,1.0,1,0,0
65243,1.0,1,0,0
100289410,1.0,1,0,0
51306,1.0,1,0,0
11167,1.0,1,0,0
285905,1.0,1,0,0
729096,1.0,1,0,0
79979,1.0,1,0,0
10809,1.0,1,0,0
151126,1.0,1,0,0
1506,1.0,1,0,0
147081,1.0,1,0,0
79064,1.0,1,0,0
57582,1.0,1,0,0
100506124,1.0,1,0,0
54435,1.0,1,0,0
100130155,1.0,1,0,0
9957,1.0,1,0,0
79567,1.0,1,0,0
124056,1.0,1,0,0
222008,1.0,1,0,0
389332,1.0,1,0,0
440419,1.0,1,0,0
375449,1.0,1,0,0
646405,1.0,1,0,0
440335,1.0,1,0,0
100505938,1.0,1,0,0
29953,1.0,1,0,0
374491,1.0,1,0,0
101928153,1.0,1,0,0
284009,1.0,1,0,0
441864,1.0,1,0,0
100294145,1.0,1,0,0
50651,1.0,1,0,0
112703,1.0,1,0,0
285126,1.0,1,0,0
84945,1.0,1,0,0
57821,1.0,1,0,0
55739,1.0,1,0,0
79918,1.0,1,0,0
23498,1.0,1,0,0
554236,1.0,1,0,0
162655,1.0,1,0,0
4277,1.0,1,0,0
56953,1.0,1,0,0
57125,1.0,1,0,0
399967,1.0,1,0,0
56172,1.0,1,0,0
79827,1.0,1,0,0
203076,1.0,1,0,0
645644,1.0,1,0,0
104472715,1.0,1,0,0
55654,1.0,1,0,0
134111,1.0,1,0,0
5463,1.0,1,0,0
442075,1.0,1,0,0
51312,1.0,1,0,0
2981,1.0,1,0,0
2880,1.0,1,0,0
730098,1.0,1,0,0
100131439,1.0,1,0,0
149297,1.0,1,0,0
100287497,1.0,1,0,0
55316,1.0,1,0,0
