Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
54884,3.0,1,1,1
7099,3.0,1,1,1
55270,3.0,1,1,1
10542,3.0,1,1,1
2909,3.0,1,1,1
139341,3.0,1,1,1
84750,3.0,1,1,1
6598,3.0,1,1,1
1109,3.0,1,1,1
2324,3.0,1,1,1
2632,3.0,1,1,1
51068,3.0,1,1,1
79877,3.0,1,1,1
1909,3.0,1,1,1
1520,3.0,1,1,1
51738,3.0,1,1,1
7188,3.0,1,1,1
11160,3.0,1,1,1
123169,3.0,1,1,1
83931,3.0,1,1,1
22978,3.0,1,1,1
8737,3.0,1,1,1
5509,3.0,1,1,1
9865,3.0,1,1,1
54734,3.0,1,1,1
7351,3.0,1,1,1
3572,3.0,1,1,1
4035,3.0,1,1,1
64388,3.0,1,1,1
23475,3.0,1,1,1
55273,3.0,1,1,1
121512,3.0,1,1,1
55333,3.0,1,1,1
27102,3.0,1,1,1
225,3.0,1,1,1
3799,3.0,1,1,1
23305,3.0,1,1,1
3656,3.0,1,1,1
3170,3.0,1,1,1
10492,3.0,1,1,1
904,3.0,1,1,1
29960,3.0,1,1,1
8644,3.0,1,1,1
196527,3.0,1,1,1
57084,3.0,1,1,1
9704,3.0,1,1,1
22876,3.0,1,1,1
5906,3.0,1,1,1
196074,3.0,1,1,1
5978,3.0,1,1,1
7482,3.0,1,1,1
1407,3.0,1,1,1
9230,3.0,1,1,1
8851,3.0,1,1,1
134353,3.0,1,1,1
9583,3.0,1,1,1
2258,3.0,1,1,1
5208,3.0,1,1,1
3635,3.0,1,1,1
183,3.0,1,1,1
9554,3.0,1,1,1
83690,3.0,1,1,1
5547,3.0,1,1,1
7538,3.0,1,1,1
9695,3.0,1,1,1
2155,3.0,1,1,1
5828,3.0,1,1,1
3119,3.0,1,1,1
23091,3.0,1,1,1
340061,3.0,1,1,1
23376,3.0,1,1,1
3127,3.0,1,1,1
9101,3.0,1,1,1
444,3.0,1,1,1
55904,3.0,1,1,1
4814,3.0,1,1,1
643246,3.0,1,1,1
28987,3.0,1,1,1
26064,2.0,1,0,1
22859,2.0,1,0,1
10814,2.0,1,0,1
79031,2.0,1,0,1
55148,2.0,1,0,1
65268,2.0,1,0,1
84249,2.0,1,0,1
79018,2.0,1,0,1
9455,2.0,1,0,1
338699,2.0,1,0,1
142684,2.0,1,0,1
26207,2.0,1,0,1
11278,2.0,1,0,1
51187,2.0,1,0,1
54462,2.0,1,0,1
84626,2.0,1,0,1
26219,2.0,1,0,1
79020,2.0,1,0,1
284697,2.0,1,0,1
143686,2.0,1,1,0
55240,2.0,1,0,1
92675,2.0,1,0,1
134288,2.0,1,1,0
51201,2.0,1,1,0
55837,2.0,1,1,0
54890,2.0,1,0,1
80829,2.0,1,0,1
55750,2.0,1,0,1
10867,2.0,1,0,1
54928,2.0,1,0,1
5332,2.0,1,0,1
379,2.0,1,0,1
100129792,2.0,1,0,1
8939,2.0,1,0,1
10755,2.0,1,0,1
80067,2.0,1,0,1
57708,2.0,1,0,1
54949,2.0,1,0,1
147923,2.0,1,0,1
1317,2.0,1,0,1
9712,2.0,1,0,1
85478,2.0,1,0,1
57786,2.0,1,0,1
4741,2.0,1,0,1
80854,2.0,1,0,1
6795,2.0,1,0,1
55768,2.0,1,0,1
93663,2.0,1,0,1
7341,2.0,1,0,1
255488,2.0,1,0,1
257397,2.0,1,0,1
219736,2.0,1,1,0
64793,2.0,1,0,1
84901,2.0,1,0,1
84674,2.0,1,0,1
84952,2.0,1,0,1
5921,2.0,1,0,1
1793,2.0,1,0,1
2029,2.0,1,0,1
114984,2.0,1,0,1
1783,2.0,1,0,1
4168,2.0,1,0,1
83897,2.0,1,0,1
26031,2.0,1,0,1
3196,2.0,1,0,1
57478,2.0,1,0,1
387856,2.0,1,0,1
148932,2.0,1,0,1
84450,2.0,1,0,1
54799,2.0,1,0,1
283578,2.0,1,0,1
22848,2.0,1,0,1
3749,2.0,1,0,1
64756,2.0,1,0,1
10898,2.0,1,0,1
91768,2.0,1,0,1
3770,2.0,1,0,1
55002,2.0,1,0,1
28951,2.0,1,0,1
65108,2.0,1,0,1
9276,2.0,1,0,1
55007,2.0,1,0,1
23597,2.0,1,0,1
283659,2.0,1,0,1
84186,2.0,1,0,1
10254,2.0,1,0,1
344758,2.0,1,0,1
283373,2.0,1,0,1
51741,2.0,1,0,1
26084,2.0,1,0,1
5454,2.0,1,0,1
83697,2.0,1,0,1
390,2.0,1,0,1
22824,2.0,1,0,1
93233,2.0,1,0,1
284309,2.0,1,0,1
6453,2.0,1,0,1
10592,2.0,1,0,1
526,2.0,1,0,1
169792,2.0,1,0,1
930,2.0,1,0,1
6418,2.0,1,0,1
6744,2.0,1,0,1
57534,2.0,1,0,1
55145,2.0,1,0,1
80321,2.0,1,0,1
91404,2.0,1,0,1
6404,2.0,1,1,0
4298,2.0,1,0,1
55296,2.0,1,0,1
1880,2.0,1,0,1
6619,2.0,1,0,1
23389,2.0,1,0,1
64431,2.0,1,0,1
1010,2.0,1,0,1
283987,2.0,1,0,1
122809,2.0,1,0,1
26011,2.0,1,0,1
23198,2.0,1,0,1
84312,2.0,1,0,1
3709,2.0,1,0,1
27309,2.0,1,0,1
7779,2.0,1,0,1
140597,2.0,1,0,1
55740,2.0,1,0,1
1666,2.0,1,0,1
9934,2.0,1,0,1
10806,2.0,1,0,1
150383,2.0,1,0,1
57546,2.0,1,0,1
144348,2.0,1,0,1
55133,2.0,1,0,1
9933,2.0,1,0,1
9324,2.0,1,0,1
55707,2.0,1,0,1
202333,2.0,1,0,1
80742,2.0,1,0,1
9882,2.0,1,0,1
26225,2.0,1,0,1
10388,2.0,1,0,1
1616,2.0,1,0,1
79884,2.0,1,0,1
200132,2.0,1,0,1
4547,2.0,1,0,1
84900,2.0,1,0,1
4673,2.0,1,0,1
81609,2.0,1,0,1
64207,2.0,1,0,1
150209,2.0,1,0,1
1896,2.0,1,0,1
595,2.0,1,0,1
51335,2.0,1,0,1
113251,2.0,1,0,1
50512,2.0,1,0,1
3903,2.0,1,0,1
130367,2.0,1,1,0
57129,2.0,1,0,1
10750,2.0,1,0,1
7932,2.0,1,0,1
10617,2.0,1,0,1
83451,2.0,1,0,1
10946,2.0,1,0,1
84081,2.0,1,0,1
221443,2.0,1,0,1
2553,2.0,1,0,1
94039,2.0,1,0,1
375567,2.0,1,0,1
84803,2.0,1,0,1
6916,2.0,1,1,0
79886,2.0,1,0,1
23023,2.0,1,0,1
27314,2.0,1,0,1
27131,2.0,1,0,1
11161,2.0,1,0,1
84284,2.0,1,0,1
80013,2.0,1,0,1
4677,2.0,1,0,1
64858,2.0,1,0,1
150677,2.0,1,0,1
613209,2.0,1,0,1
257068,2.0,1,0,1
53,2.0,1,0,1
84897,2.0,1,0,1
84328,2.0,1,0,1
9780,2.0,1,0,1
56103,2.0,1,0,1
126393,2.0,1,0,1
5522,2.0,1,0,1
7227,2.0,1,0,1
2585,2.0,1,0,1
6642,2.0,1,0,1
56124,2.0,1,0,1
387119,2.0,1,0,1
9169,2.0,1,0,1
79682,2.0,1,0,1
81033,2.0,1,0,1
27287,2.0,1,0,1
23499,2.0,1,0,1
474344,2.0,1,0,1
55760,2.0,1,0,1
83937,2.0,1,0,1
58499,2.0,1,0,1
29893,2.0,1,0,1
24138,2.0,1,0,1
57404,2.0,1,0,1
79731,2.0,1,0,1
26123,2.0,1,0,1
6294,2.0,1,0,1
10565,2.0,1,0,1
55686,2.0,1,1,0
29103,2.0,1,0,1
6760,2.0,1,0,1
5923,2.0,1,0,1
27327,2.0,1,0,1
123876,2.0,1,0,1
51319,2.0,1,0,1
51435,2.0,1,0,1
57161,2.0,1,0,1
55326,2.0,1,0,1
2537,2.0,1,0,1
8707,2.0,1,0,1
3680,2.0,1,0,1
3713,2.0,1,0,1
56992,2.0,1,0,1
7265,2.0,1,0,1
11260,2.0,1,0,1
92106,2.0,1,0,1
79649,2.0,1,0,1
9898,2.0,1,0,1
23071,2.0,1,0,1
8658,2.0,1,0,1
139231,2.0,1,0,1
6392,2.0,1,0,1
54923,2.0,1,0,1
27333,2.0,1,0,1
283953,2.0,1,0,1
83608,2.0,1,0,1
55471,2.0,1,0,1
100272147,2.0,1,0,1
116984,2.0,1,0,1
29899,2.0,1,0,1
80230,2.0,1,0,1
2967,2.0,1,0,1
6049,2.0,1,0,1
23001,2.0,1,0,1
387104,2.0,1,0,1
202243,2.0,1,0,1
5375,2.0,1,0,1
9873,2.0,1,0,1
26033,2.0,1,0,1
23234,2.0,1,0,1
7903,2.0,1,0,1
10548,2.0,1,0,1
80146,2.0,1,0,1
166793,2.0,1,0,1
8553,2.0,1,0,1
84240,2.0,1,0,1
22904,2.0,1,1,0
64761,2.0,1,0,1
51294,2.0,1,1,0
339344,2.0,1,0,1
9318,2.0,1,0,1
23301,2.0,1,0,1
146,2.0,1,0,1
26025,2.0,1,0,1
90506,2.0,1,0,1
6539,2.0,1,0,1
2620,2.0,1,0,1
9097,2.0,1,0,1
654817,2.0,1,1,0
55806,2.0,1,0,1
9951,2.0,1,0,1
607,2.0,1,0,1
2331,2.0,1,0,1
2848,2.0,1,0,1
79624,2.0,1,0,1
129563,2.0,1,0,1
93627,2.0,1,0,1
80183,2.0,1,1,0
129807,2.0,1,0,1
57446,2.0,1,0,1
54187,2.0,1,0,1
85015,2.0,1,0,1
344167,2.0,1,0,1
201176,2.0,1,0,1
2828,2.0,1,0,1
1773,2.0,1,1,0
5705,2.0,1,0,1
254427,2.0,1,0,1
79696,2.0,1,0,1
246243,2.0,1,0,1
91608,2.0,1,0,1
11284,2.0,1,0,1
7518,2.0,1,0,1
200933,2.0,1,0,1
440087,2.0,1,0,1
8548,2.0,1,0,1
3437,2.0,1,0,1
57154,2.0,1,0,1
56108,2.0,1,0,1
10069,2.0,1,0,1
571,2.0,1,0,1
7798,2.0,1,0,1
23152,2.0,1,0,1
255631,2.0,1,0,1
51088,2.0,1,0,1
440051,2.0,1,0,1
170082,2.0,1,0,1
55810,2.0,1,0,1
55293,2.0,1,0,1
5919,2.0,1,1,0
59271,2.0,1,0,1
286053,2.0,1,0,1
4077,2.0,1,0,1
25782,2.0,1,0,1
5355,2.0,1,0,1
90933,2.0,1,0,1
51260,2.0,1,0,1
1286,2.0,1,0,1
9322,2.0,1,0,1
23543,2.0,1,0,1
51286,2.0,1,0,1
253635,2.0,1,0,1
388677,2.0,1,0,1
509,2.0,1,0,1
80254,2.0,1,0,1
154865,2.0,1,0,1
140735,2.0,1,0,1
727897,2.0,1,0,1
22895,2.0,1,0,1
56948,2.0,1,0,1
23218,2.0,1,0,1
126259,2.0,1,1,0
26112,2.0,1,0,1
644186,2.0,1,0,1
3195,2.0,1,0,1
4750,2.0,1,0,1
27303,2.0,1,0,1
9120,2.0,1,0,1
79718,2.0,1,0,1
388569,2.0,1,0,1
10384,2.0,1,0,1
145873,2.0,1,0,1
22837,2.0,1,0,1
23484,2.0,1,0,1
55421,2.0,1,0,1
3338,2.0,1,0,1
1059,2.0,1,0,1
55284,2.0,1,0,1
10465,2.0,1,0,1
55863,2.0,1,0,1
57620,2.0,1,0,1
10526,2.0,1,0,1
689,2.0,1,0,1
64747,2.0,1,0,1
55268,2.0,1,0,1
51696,2.0,1,0,1
55916,2.0,1,0,1
57099,2.0,1,0,1
29935,2.0,1,0,1
29117,2.0,1,0,1
81621,2.0,1,0,1
5013,2.0,1,0,1
250,2.0,1,0,1
29889,2.0,1,0,1
1004,2.0,1,0,1
7541,2.0,1,0,1
51667,2.0,1,0,1
60495,2.0,1,0,1
6452,2.0,1,0,1
348235,2.0,1,0,1
11244,2.0,1,0,1
79991,2.0,1,0,1
254295,2.0,1,0,1
6932,2.0,1,0,1
57568,2.0,1,0,1
5033,2.0,1,0,1
51094,2.0,1,0,1
132320,2.0,1,0,1
54790,2.0,1,0,1
6167,2.0,1,0,1
55869,2.0,1,0,1
116987,2.0,1,0,1
729533,2.0,1,0,1
58493,2.0,1,0,1
5051,2.0,1,0,1
8844,2.0,1,0,1
4430,2.0,1,0,1
3613,2.0,1,0,1
85377,2.0,1,0,1
56172,2.0,1,1,0
57403,2.0,1,0,1
221458,2.0,1,0,1
157,2.0,1,0,1
2313,2.0,1,0,1
114880,2.0,1,0,1
11333,2.0,1,0,1
23704,2.0,1,1,0
54629,2.0,1,0,1
9404,2.0,1,0,1
57720,2.0,1,0,1
79087,2.0,1,0,1
4711,2.0,1,0,1
27022,2.0,1,0,1
131034,2.0,1,0,1
440730,2.0,1,0,1
30836,2.0,1,0,1
56061,2.0,1,0,1
26130,2.0,1,0,1
29119,2.0,1,0,1
51317,2.0,1,0,1
134266,2.0,1,0,1
375743,2.0,1,0,1
84064,2.0,1,0,1
130733,2.0,1,0,1
54682,2.0,1,0,1
92129,2.0,1,0,1
4299,2.0,1,0,1
152330,2.0,1,1,0
323,2.0,1,0,1
171568,2.0,1,0,1
259294,2.0,1,0,1
2857,2.0,1,0,1
145957,2.0,1,0,1
220074,2.0,1,0,1
55194,2.0,1,0,1
5121,2.0,1,0,1
134429,2.0,1,1,0
79675,2.0,1,0,1
94240,2.0,1,0,1
55093,2.0,1,0,1
139322,2.0,1,0,1
5130,2.0,1,0,1
80760,2.0,1,0,1
2060,2.0,1,0,1
10287,2.0,1,0,1
416,2.0,1,0,1
10659,2.0,1,0,1
554235,2.0,1,0,1
1968,2.0,1,0,1
4134,2.0,1,0,1
54955,2.0,1,0,1
3084,2.0,1,0,1
4289,2.0,1,0,1
64400,2.0,1,0,1
8891,2.0,1,0,1
114800,2.0,1,0,1
80817,2.0,1,0,1
27143,2.0,1,0,1
135941,2.0,1,0,1
79728,2.0,1,0,1
54854,2.0,1,0,1
309,2.0,1,0,1
54532,2.0,1,0,1
11228,2.0,1,0,1
153478,2.0,1,0,1
10166,2.0,1,0,1
9498,2.0,1,0,1
100132911,1.0,1,0,0
10745,1.0,1,0,0
100130776,1.0,1,0,0
1412,1.0,1,0,0
440435,1.0,1,0,0
100129516,1.0,1,0,0
54965,1.0,1,0,0
2981,1.0,1,0,0
10485,1.0,1,0,0
401190,1.0,1,0,0
27112,1.0,1,0,0
123606,1.0,1,0,0
146395,1.0,1,0,0
100129361,1.0,1,0,0
348110,1.0,1,0,0
644128,1.0,1,0,0
200030,1.0,1,0,0
5820,1.0,1,0,0
388762,1.0,1,0,0
414241,1.0,1,0,0
729930,1.0,1,0,0
653308,1.0,1,0,0
22925,1.0,1,0,0
26628,1.0,1,0,0
4135,1.0,1,0,0
387628,1.0,1,0,0
3,1.0,1,0,0
641746,1.0,1,0,0
100506428,1.0,1,0,0
146771,1.0,1,0,0
729359,1.0,1,0,0
647121,1.0,1,0,0
54875,1.0,1,0,0
284067,1.0,1,0,0
8578,1.0,1,0,0
51365,1.0,1,0,0
203274,1.0,1,0,0
728989,1.0,1,0,0
100130890,1.0,1,0,0
768096,1.0,1,0,0
100129917,1.0,1,0,0
402665,1.0,1,0,0
645644,1.0,1,0,0
643406,1.0,1,0,0
83259,1.0,1,0,0
83656,1.0,1,0,0
116349,1.0,1,0,0
130355,1.0,1,0,0
284358,1.0,1,0,0
9187,1.0,1,0,0
100506686,1.0,1,0,0
654790,1.0,1,0,0
389690,1.0,1,0,0
167410,1.0,1,0,0
100506305,1.0,1,0,0
84223,1.0,1,0,0
8537,1.0,1,0,0
723972,1.0,1,0,0
161635,1.0,1,0,0
441601,1.0,1,0,0
5276,1.0,1,0,0
25941,1.0,1,0,0
100133319,1.0,1,0,0
4213,1.0,1,0,0
151126,1.0,1,0,0
100506451,1.0,1,0,0
729440,1.0,1,0,0
100216479,1.0,1,0,0
160897,1.0,1,0,0
727758,1.0,1,0,0
400713,1.0,1,0,0
128989,1.0,1,0,0
10936,1.0,1,0,0
751071,1.0,1,0,0
56944,1.0,1,0,0
145195,1.0,1,0,0
100132406,1.0,1,0,0
29075,1.0,1,0,0
54508,1.0,1,0,0
90271,1.0,1,0,0
100134229,1.0,1,0,0
58476,1.0,1,0,0
51249,1.0,1,0,0
201798,1.0,1,0,0
164284,1.0,1,0,0
6103,1.0,1,0,0
130813,1.0,1,0,0
414318,1.0,1,0,0
100130522,1.0,1,0,0
22996,1.0,1,0,0
645513,1.0,1,0,0
128864,1.0,1,0,0
56675,1.0,1,0,0
100506990,1.0,1,0,0
100132707,1.0,1,0,0
83876,1.0,1,0,0
643837,1.0,1,0,0
101928087,1.0,1,0,0
114044,1.0,1,0,0
102723753,1.0,1,0,0
55502,1.0,1,0,0
9813,1.0,1,0,0
677769,1.0,1,0,0
104355135,1.0,1,0,0
341276,1.0,1,0,0
101928433,1.0,1,0,0
255403,1.0,1,0,0
147929,1.0,1,0,0
374977,1.0,1,0,0
154214,1.0,1,0,0
100131390,1.0,1,0,0
131583,1.0,1,0,0
5387,1.0,1,0,0
93349,1.0,1,0,0
8790,1.0,1,0,0
150365,1.0,1,0,0
284009,1.0,1,0,0
644068,1.0,1,0,0
55285,1.0,1,0,0
83853,1.0,1,0,0
51313,1.0,1,0,0
100131067,1.0,1,0,0
80094,1.0,1,0,0
10991,1.0,1,0,0
54980,1.0,1,0,0
3653,1.0,1,0,0
55286,1.0,1,0,0
7775,1.0,1,0,0
55628,1.0,1,0,0
23591,1.0,1,0,0
283491,1.0,1,0,0
196968,1.0,1,0,0
101927015,1.0,1,0,0
11309,1.0,1,0,0
645332,1.0,1,0,0
91283,1.0,1,0,0
54751,1.0,1,0,0
80071,1.0,1,0,0
168537,1.0,1,0,0
