Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
27166,2.0,1,1,0
56888,2.0,1,0,1
5874,2.0,1,1,0
528,2.0,1,0,1
8428,2.0,1,0,1
85352,2.0,1,0,1
5877,2.0,1,0,1
128553,2.0,1,0,1
4606,2.0,1,0,1
23335,2.0,1,0,1
2977,2.0,1,0,1
7163,2.0,1,0,1
83605,2.0,1,0,1
55530,2.0,1,0,1
10376,2.0,1,0,1
64769,2.0,1,0,1
6721,2.0,1,0,1
146,2.0,1,0,1
55061,2.0,1,0,1
1290,2.0,1,0,1
57172,2.0,1,0,1
83593,2.0,1,0,1
1848,2.0,1,0,1
6009,2.0,1,0,1
5245,2.0,1,0,1
56990,2.0,1,0,1
5293,2.0,1,0,1
56934,2.0,1,0,1
5203,2.0,1,0,1
9878,2.0,1,0,1
8496,2.0,1,0,1
5810,2.0,1,0,1
80856,2.0,1,0,1
810,2.0,1,0,1
5002,2.0,1,0,1
1501,2.0,1,0,1
51102,2.0,1,0,1
84056,2.0,1,0,1
64960,2.0,1,0,1
26995,2.0,1,0,1
29099,2.0,1,0,1
3171,2.0,1,0,1
79589,2.0,1,0,1
23392,2.0,1,0,1
30011,2.0,1,0,1
26002,2.0,1,0,1
9312,2.0,1,0,1
29887,2.0,1,0,1
5165,2.0,1,0,1
63908,2.0,1,0,1
56255,2.0,1,0,1
3797,2.0,1,0,1
124808,2.0,1,0,1
29086,2.0,1,0,1
6547,2.0,1,1,0
5176,2.0,1,0,1
5718,2.0,1,0,1
127933,2.0,1,0,1
221895,2.0,1,0,1
25996,2.0,1,0,1
339230,2.0,1,0,1
3035,2.0,1,0,1
23362,2.0,1,0,1
1892,2.0,1,0,1
25911,2.0,1,0,1
4738,2.0,1,0,1
398,2.0,1,0,1
64881,2.0,1,0,1
4901,2.0,1,0,1
8030,2.0,1,0,1
8543,2.0,1,0,1
55074,2.0,1,0,1
5535,2.0,1,0,1
83636,2.0,1,1,0
55907,2.0,1,0,1
2630,2.0,1,0,1
51143,2.0,1,0,1
22911,2.0,1,1,0
4885,2.0,1,0,1
4952,2.0,1,0,1
139596,2.0,1,0,1
376267,2.0,1,0,1
51101,2.0,1,0,1
433,2.0,1,0,1
79961,2.0,1,0,1
26750,2.0,1,0,1
151556,2.0,1,1,0
54462,2.0,1,0,1
6836,2.0,1,0,1
57692,2.0,1,0,1
151473,2.0,1,0,1
8731,2.0,1,0,1
23576,2.0,1,0,1
4591,2.0,1,0,1
128434,1.0,1,0,0
168391,1.0,1,0,0
401994,1.0,1,0,0
79025,1.0,1,0,0
115286,1.0,1,0,0
374860,1.0,1,0,0
400456,1.0,1,0,0
1032,1.0,1,0,0
171222,1.0,1,0,0
7035,1.0,1,0,0
112812,1.0,1,0,0
647121,1.0,1,0,0
399668,1.0,1,0,0
100129973,1.0,1,0,0
303,1.0,1,0,0
441212,1.0,1,0,0
79656,1.0,1,0,0
27345,1.0,1,0,0
105378853,1.0,1,0,0
53346,1.0,1,0,0
104644205,1.0,1,0,0
440934,1.0,1,0,0
63974,1.0,1,0,0
1607,1.0,1,0,0
55041,1.0,1,0,0
139221,1.0,1,0,0
3354,1.0,1,0,0
55734,1.0,1,0,0
348926,1.0,1,0,0
10040,1.0,1,0,0
64131,1.0,1,0,0
653113,1.0,1,0,0
154754,1.0,1,0,0
63982,1.0,1,0,0
441204,1.0,1,0,0
57484,1.0,1,0,0
30010,1.0,1,0,0
55297,1.0,1,0,0
9326,1.0,1,0,0
24147,1.0,1,0,0
124411,1.0,1,0,0
51454,1.0,1,0,0
119710,1.0,1,0,0
51363,1.0,1,0,0
282679,1.0,1,0,0
619190,1.0,1,0,0
147645,1.0,1,0,0
118427,1.0,1,0,0
117154,1.0,1,0,0
10740,1.0,1,0,0
340508,1.0,1,0,0
55140,1.0,1,0,0
157697,1.0,1,0,0
345557,1.0,1,0,0
81855,1.0,1,0,0
54221,1.0,1,0,0
79007,1.0,1,0,0
128977,1.0,1,0,0
642987,1.0,1,0,0
10518,1.0,1,0,0
104310353,1.0,1,0,0
101927278,1.0,1,0,0
25941,1.0,1,0,0
219960,1.0,1,0,0
503638,1.0,1,0,0
83699,1.0,1,0,0
5570,1.0,1,0,0
79893,1.0,1,0,0
10330,1.0,1,0,0
64208,1.0,1,0,0
103344931,1.0,1,0,0
145567,1.0,1,0,0
728485,1.0,1,0,0
81849,1.0,1,0,0
128178,1.0,1,0,0
29058,1.0,1,0,0
2662,1.0,1,0,0
100128627,1.0,1,0,0
7355,1.0,1,0,0
7262,1.0,1,0,0
2845,1.0,1,0,0
220164,1.0,1,0,0
441027,1.0,1,0,0
283267,1.0,1,0,0
644596,1.0,1,0,0
256586,1.0,1,0,0
441666,1.0,1,0,0
