Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
55768,2.0,1,0,1
199704,2.0,1,0,1
55625,2.0,1,0,1
64968,2.0,1,0,1
285193,2.0,1,0,1
283373,2.0,1,0,1
29080,2.0,1,0,1
23649,2.0,1,0,1
285315,2.0,1,0,1
1802,2.0,1,0,1
84501,2.0,1,0,1
57586,2.0,1,0,1
23641,2.0,1,0,1
282808,2.0,1,0,1
79886,2.0,1,0,1
5106,2.0,1,0,1
339390,2.0,1,0,1
6601,2.0,1,0,1
26512,2.0,1,0,1
57175,2.0,1,0,1
5036,2.0,1,0,1
9656,2.0,1,0,1
90956,2.0,1,0,1
138474,2.0,1,0,1
116225,2.0,1,0,1
26057,2.0,1,0,1
55565,2.0,1,0,1
64319,2.0,1,0,1
9468,2.0,1,1,0
51559,2.0,1,0,1
90850,2.0,1,0,1
201625,2.0,1,0,1
27153,2.0,1,0,1
80863,2.0,1,0,1
1874,2.0,1,0,1
10746,2.0,1,0,1
84270,2.0,1,0,1
55210,2.0,1,0,1
22998,2.0,1,0,1
23284,2.0,1,0,1
51272,2.0,1,0,1
5395,2.0,1,0,1
1540,2.0,1,0,1
79154,2.0,1,0,1
151254,2.0,1,0,1
60626,2.0,1,0,1
283638,2.0,1,0,1
158584,2.0,1,0,1
5892,2.0,1,0,1
7325,2.0,1,0,1
4520,2.0,1,0,1
81669,2.0,1,0,1
79896,2.0,1,0,1
7159,2.0,1,0,1
81856,2.0,1,0,1
55277,2.0,1,0,1
112752,2.0,1,0,1
219738,2.0,1,0,1
64326,2.0,1,0,1
55238,2.0,1,0,1
23295,2.0,1,0,1
1070,2.0,1,0,1
1101,2.0,1,0,1
126789,2.0,1,0,1
125919,2.0,1,0,1
11018,2.0,1,0,1
7769,2.0,1,0,1
10102,2.0,1,0,1
6120,2.0,1,0,1
767,2.0,1,0,1
90139,2.0,1,0,1
23026,2.0,1,0,1
57224,2.0,1,0,1
5893,2.0,1,0,1
10126,2.0,1,0,1
284352,2.0,1,0,1
54977,2.0,1,0,1
4355,2.0,1,0,1
1463,2.0,1,0,1
23464,2.0,1,0,1
9053,2.0,1,0,1
1121,2.0,1,0,1
79031,2.0,1,0,1
400798,2.0,1,0,1
4345,2.0,1,0,1
51667,2.0,1,0,1
153733,2.0,1,0,1
10121,2.0,1,0,1
84305,2.0,1,0,1
11161,2.0,1,0,1
27285,2.0,1,0,1
23023,2.0,1,1,0
80012,2.0,1,0,1
27254,2.0,1,0,1
6811,2.0,1,0,1
29985,2.0,1,1,0
157769,2.0,1,0,1
252995,2.0,1,0,1
23517,2.0,1,0,1
342909,2.0,1,0,1
114823,2.0,1,0,1
10436,2.0,1,0,1
575,2.0,1,0,1
10325,2.0,1,0,1
729020,2.0,1,0,1
57419,2.0,1,0,1
51734,2.0,1,0,1
79670,2.0,1,0,1
10946,2.0,1,0,1
1488,2.0,1,0,1
1606,2.0,1,0,1
129852,2.0,1,0,1
171017,2.0,1,0,1
11273,2.0,1,0,1
64427,2.0,1,0,1
4335,2.0,1,0,1
64748,2.0,1,0,1
285590,2.0,1,0,1
85397,2.0,1,0,1
57161,2.0,1,0,1
85352,2.0,1,0,1
9855,2.0,1,0,1
84163,2.0,1,0,1
7390,2.0,1,0,1
81614,2.0,1,1,0
30837,2.0,1,0,1
6511,2.0,1,0,1
64222,2.0,1,0,1
2975,2.0,1,0,1
10456,2.0,1,0,1
112939,2.0,1,0,1
401,2.0,1,0,1
10494,2.0,1,0,1
56900,2.0,1,0,1
421,2.0,1,0,1
84517,2.0,1,0,1
11264,2.0,1,0,1
255403,2.0,1,0,1
79139,2.0,1,0,1
81790,2.0,1,0,1
126208,2.0,1,0,1
3739,2.0,1,0,1
388567,2.0,1,0,1
57707,2.0,1,0,1
9739,2.0,1,0,1
7260,2.0,1,0,1
386680,2.0,1,0,1
60312,2.0,1,0,1
27443,2.0,1,0,1
65263,2.0,1,0,1
6773,2.0,1,0,1
2002,2.0,1,0,1
3899,2.0,1,0,1
8732,2.0,1,0,1
11021,2.0,1,0,1
6477,2.0,1,0,1
91419,2.0,1,0,1
54978,2.0,1,0,1
89890,2.0,1,0,1
57168,2.0,1,0,1
285367,2.0,1,0,1
84871,2.0,1,0,1
7737,2.0,1,0,1
57479,2.0,1,0,1
118424,2.0,1,0,1
5298,2.0,1,0,1
2052,2.0,1,0,1
55138,2.0,1,0,1
79819,2.0,1,0,1
132946,2.0,1,0,1
57460,2.0,1,0,1
7574,2.0,1,0,1
57176,2.0,1,0,1
79084,2.0,1,0,1
29098,2.0,1,1,0
140460,2.0,1,0,1
10969,2.0,1,0,1
84215,2.0,1,0,1
22820,2.0,1,0,1
116238,2.0,1,1,0
84641,2.0,1,0,1
91526,2.0,1,0,1
158038,2.0,1,0,1
122961,2.0,1,0,1
7003,2.0,1,0,1
762,2.0,1,0,1
140901,2.0,1,0,1
90333,2.0,1,0,1
571,2.0,1,0,1
114787,2.0,1,0,1
11051,2.0,1,0,1
9543,2.0,1,0,1
56108,2.0,1,0,1
9520,2.0,1,0,1
11040,2.0,1,0,1
23062,2.0,1,0,1
8576,2.0,1,0,1
1662,2.0,1,0,1
4141,2.0,1,0,1
286077,2.0,1,0,1
10794,2.0,1,0,1
10229,2.0,1,0,1
58499,2.0,1,0,1
154313,2.0,1,0,1
10669,2.0,1,0,1
64718,2.0,1,0,1
166,2.0,1,0,1
26224,2.0,1,0,1
5149,2.0,1,0,1
10120,2.0,1,0,1
79132,2.0,1,0,1
253635,2.0,1,0,1
57713,2.0,1,0,1
4867,2.0,1,0,1
221078,2.0,1,0,1
2747,2.0,1,0,1
10085,2.0,1,0,1
10293,2.0,1,0,1
5805,2.0,1,0,1
7088,2.0,1,0,1
9536,2.0,1,1,0
1400,2.0,1,0,1
80000,2.0,1,1,0
3052,2.0,1,0,1
10093,2.0,1,0,1
200150,2.0,1,0,1
5687,2.0,1,0,1
222068,2.0,1,0,1
5612,2.0,1,0,1
161436,2.0,1,0,1
9016,2.0,1,0,1
5871,2.0,1,0,1
2686,2.0,1,0,1
152110,2.0,1,0,1
1271,2.0,1,0,1
26108,2.0,1,0,1
652968,2.0,1,0,1
81034,2.0,1,0,1
57799,2.0,1,0,1
9826,2.0,1,0,1
349667,2.0,1,0,1
2897,2.0,1,0,1
5786,2.0,1,0,1
271,2.0,1,0,1
54112,2.0,1,0,1
284615,2.0,1,0,1
55269,2.0,1,0,1
55268,2.0,1,0,1
10849,2.0,1,0,1
9685,2.0,1,0,1
80714,2.0,1,0,1
10552,2.0,1,0,1
5955,2.0,1,0,1
9256,2.0,1,0,1
8578,2.0,1,1,0
83694,2.0,1,0,1
7290,2.0,1,0,1
85451,2.0,1,0,1
9901,2.0,1,0,1
257044,2.0,1,0,1
55030,2.0,1,0,1
348180,2.0,1,0,1
9110,2.0,1,0,1
54920,2.0,1,0,1
54552,2.0,1,0,1
256051,2.0,1,0,1
2936,2.0,1,0,1
84787,2.0,1,0,1
205564,2.0,1,0,1
25911,2.0,1,0,1
23558,2.0,1,0,1
64708,2.0,1,0,1
10713,2.0,1,0,1
9399,2.0,1,0,1
22841,2.0,1,0,1
5170,2.0,1,0,1
375743,2.0,1,0,1
400410,2.0,1,1,0
80212,2.0,1,0,1
80198,2.0,1,0,1
57523,2.0,1,0,1
9862,2.0,1,0,1
80263,2.0,1,0,1
5926,2.0,1,0,1
2742,2.0,1,0,1
4299,2.0,1,0,1
55365,2.0,1,0,1
286128,2.0,1,0,1
56882,2.0,1,0,1
91608,2.0,1,0,1
4733,2.0,1,0,1
55515,2.0,1,0,1
83638,1.0,1,0,0
101060691,1.0,1,0,0
402055,1.0,1,0,0
100506271,1.0,1,0,0
54511,1.0,1,0,0
255027,1.0,1,0,0
105274304,1.0,1,0,0
9703,1.0,1,0,0
401498,1.0,1,0,0
55425,1.0,1,0,0
121053,1.0,1,0,0
93210,1.0,1,0,0
401509,1.0,1,0,0
92737,1.0,1,0,0
83787,1.0,1,0,0
728554,1.0,1,0,0
9772,1.0,1,0,0
80723,1.0,1,0,0
10984,1.0,1,0,0
79605,1.0,1,0,0
150291,1.0,1,0,0
100861541,1.0,1,0,0
114758,1.0,1,0,0
57475,1.0,1,0,0
79667,1.0,1,0,0
54856,1.0,1,0,0
728882,1.0,1,0,0
112597,1.0,1,0,0
118812,1.0,1,0,0
6553,1.0,1,0,0
84645,1.0,1,0,0
285359,1.0,1,0,0
54768,1.0,1,0,0
285141,1.0,1,0,0
55007,1.0,1,0,0
126731,1.0,1,0,0
129303,1.0,1,0,0
10637,1.0,1,0,0
3,1.0,1,0,0
283507,1.0,1,0,0
118426,1.0,1,0,0
339263,1.0,1,0,0
150244,1.0,1,0,0
124402,1.0,1,0,0
374928,1.0,1,0,0
102724156,1.0,1,0,0
492303,1.0,1,0,0
643406,1.0,1,0,0
338645,1.0,1,0,0
83852,1.0,1,0,0
8904,1.0,1,0,0
85569,1.0,1,0,0
414241,1.0,1,0,0
400120,1.0,1,0,0
100271715,1.0,1,0,0
7216,1.0,1,0,0
56986,1.0,1,0,0
27112,1.0,1,0,0
729799,1.0,1,0,0
129025,1.0,1,0,0
51385,1.0,1,0,0
83982,1.0,1,0,0
2140,1.0,1,0,0
100652739,1.0,1,0,0
145567,1.0,1,0,0
554251,1.0,1,0,0
124930,1.0,1,0,0
729159,1.0,1,0,0
493911,1.0,1,0,0
100506243,1.0,1,0,0
285220,1.0,1,0,0
55223,1.0,1,0,0
79640,1.0,1,0,0
100996492,1.0,1,0,0
170487,1.0,1,0,0
23467,1.0,1,0,0
440419,1.0,1,0,0
200312,1.0,1,0,0
388722,1.0,1,0,0
26074,1.0,1,0,0
54980,1.0,1,0,0
25891,1.0,1,0,0
80108,1.0,1,0,0
642597,1.0,1,0,0
9362,1.0,1,0,0
50512,1.0,1,0,0
388165,1.0,1,0,0
196383,1.0,1,0,0
158326,1.0,1,0,0
7567,1.0,1,0,0
114826,1.0,1,0,0
7504,1.0,1,0,0
283663,1.0,1,0,0
114794,1.0,1,0,0
340393,1.0,1,0,0
64077,1.0,1,0,0
55220,1.0,1,0,0
150275,1.0,1,0,0
108783654,1.0,1,0,0
130612,1.0,1,0,0
286006,1.0,1,0,0
222962,1.0,1,0,0
286042,1.0,1,0,0
83877,1.0,1,0,0
1136,1.0,1,0,0
83538,1.0,1,0,0
8273,1.0,1,0,0
267010,1.0,1,0,0
8828,1.0,1,0,0
100506990,1.0,1,0,0
155060,1.0,1,0,0
79805,1.0,1,0,0
100507218,1.0,1,0,0
7753,1.0,1,0,0
100507055,1.0,1,0,0
728989,1.0,1,0,0
120224,1.0,1,0,0
7772,1.0,1,0,0
402665,1.0,1,0,0
84771,1.0,1,0,0
55974,1.0,1,0,0
7107,1.0,1,0,0
93185,1.0,1,0,0
7752,1.0,1,0,0
9537,1.0,1,0,0
441272,1.0,1,0,0
64418,1.0,1,0,0
27433,1.0,1,0,0
100129291,1.0,1,0,0
440300,1.0,1,0,0
126282,1.0,1,0,0
374882,1.0,1,0,0
148268,1.0,1,0,0
100506215,1.0,1,0,0
284131,1.0,1,0,0
375057,1.0,1,0,0
6388,1.0,1,0,0
84336,1.0,1,0,0
654502,1.0,1,0,0
80228,1.0,1,0,0
644353,1.0,1,0,0
474343,1.0,1,0,0
56204,1.0,1,0,0
730091,1.0,1,0,0
8908,1.0,1,0,0
439931,1.0,1,0,0
128229,1.0,1,0,0
